,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
47908,2,37,40.74345,-73.82721,0,80,3,0,0.72,4,358
47909,2,39,40.73681,-73.92024,0,80,2,2,2.0,2,188
47910,0,12,40.71246,-73.94014,0,57,2,1,1.0,3,16
47911,0,12,40.71329,-73.93993,0,59,2,2,2.0,3,15
47912,1,8,40.799,-73.97012,0,130,2,0,0.72,1,71
47913,2,184,40.5954,-73.7764,0,50,3,0,0.72,1,363
47914,4,99,40.82101,-73.90919,1,75,3,0,0.72,1,0
47915,0,22,40.64726,-73.95455,0,85,14,0,0.72,2,176
47916,0,21,40.68834,-73.90714,0,45,1,0,0.72,1,16
47917,1,9,40.71767,-73.9997,1,350,2,0,0.72,2,12
47918,0,70,40.67595,-73.87964,0,50,3,0,0.72,2,23
47919,1,19,40.72304,-73.9791,1,119,12,0,0.72,1,247
47920,0,21,40.70517,-73.91703,1,120,2,0,0.72,3,155
47921,1,26,40.74476,-73.97622,0,200,1,0,0.72,1,89
47922,2,49,40.77674,-73.91031,1,190,4,0,0.72,1,152
47923,1,1,40.75913,-73.96487,1,133,30,0,0.72,1,246
47924,0,21,40.69399,-73.92609,0,50,1,1,1.0,1,365
47925,0,22,40.65087,-73.95566,1,123,1,0,0.72,1,365
47926,1,30,40.84154,-73.93766,1,260,5,0,0.72,1,260
47927,0,12,40.70907,-73.95054,1,599,2,1,1.0,1,346
47928,0,12,40.72013,-73.96299,1,300,14,0,0.72,1,38
47929,0,6,40.68735,-73.9277,0,250,2,0,0.72,1,350
47930,2,25,40.74586,-73.94553,0,79,2,0,0.72,2,279
47931,1,30,40.83573,-73.94895,1,129,31,0,0.72,1,306
47932,1,5,40.74686,-73.97361,0,185,1,0,0.72,1,310
47933,1,4,40.79584,-73.94747,0,75,5,1,1.0,1,291
47934,2,49,40.77292,-73.90101,0,62,9,0,0.72,2,365
47935,0,70,40.67407,-73.88179,0,49,3,0,0.72,2,23
47936,1,43,40.70372,-74.01002,2,65,1,0,0.72,1,357
47937,4,69,40.86886,-73.84915,1,140,2,1,1.0,1,175
47938,0,12,40.7137,-73.94331,1,180,2,0,0.72,1,6
47939,1,23,40.72037,-73.9872,1,143,4,0,0.72,1,343
47940,1,30,40.84251,-73.94105,0,52,1,0,0.72,3,33
47941,1,30,40.84288,-73.94201,0,54,1,0,0.72,3,6
47942,1,30,40.84365,-73.94069,0,60,20,0,0.72,3,180
47943,0,73,40.58387,-73.93957,1,300,3,0,0.72,1,364
47944,0,22,40.65168,-73.96269,0,50,2,3,3.0,1,3
47945,1,9,40.71409,-73.99427,0,71,1,0,0.72,1,259
47946,1,5,40.74811,-73.97718,1,168,3,0,0.72,1,341
47947,1,19,40.72309,-73.98519,1,195,1,0,0.72,1,25
47948,2,56,40.77441,-73.93641,0,50,2,1,1.0,1,1
47949,1,2,40.82806,-73.94537,0,50,20,0,0.72,1,42
47950,1,14,40.74263,-74.00234,1,800,3,1,1.0,1,345
47951,0,16,40.67091,-73.97479,1,168,5,0,0.72,1,23
47952,2,44,40.70491,-73.91024,0,45,2,1,1.0,1,133
47953,0,3,40.68783,-73.96061,2,40,1,3,3.0,6,350
47954,0,12,40.71336,-73.95865,1,150,5,1,1.0,1,327
47955,4,209,40.83671,-73.84677,0,75,1,0,0.72,1,363
47956,1,71,40.76122,-73.98655,0,70,1,2,2.0,1,39
47957,1,14,40.75003,-74.01455,1,250,90,0,0.72,1,244
47958,1,2,40.82297,-73.94882,1,139,1,0,0.72,1,29
47959,0,12,40.71329,-73.9653,1,345,6,0,0.72,1,22
47960,0,20,40.72214,-73.94566,1,220,2,0,0.72,1,12
47961,1,8,40.79577,-73.97377,1,399,4,0,0.72,1,248
47962,1,27,40.72236,-74.00255,1,125,3,1,1.0,1,77
47963,0,0,40.64126,-73.97797,1,169,1,2,2.0,1,53
47964,1,43,40.70815,-74.00619,2,105,6,0,0.72,1,87
47965,2,25,40.75436,-73.93483,0,99,1,0,0.72,8,319
47966,2,126,40.72205,-73.91024,1,70,24,0,0.72,1,52
47967,1,1,40.76384,-73.98248,0,125,1,6,6.0,1,142
47968,0,54,40.65855,-73.93794,1,150,5,0,0.72,1,365
47969,0,12,40.7191,-73.95685,1,151,14,0,0.72,1,25
47970,0,12,40.71073,-73.96208,0,80,2,2,2.0,1,42
47971,0,12,40.70757,-73.94247,0,49,5,0,0.72,1,4
47972,1,7,40.75654,-73.99173,1,320,3,0,0.72,1,341
47973,2,25,40.74818,-73.94123,1,116,90,0,0.72,1,131
47974,1,28,40.77097,-73.95245,1,149,6,0,0.72,1,82
47975,2,87,40.72364,-73.85605,0,100,1,0,0.72,1,341
47976,0,6,40.69346,-73.96064,0,90,1,1,1.0,2,321
47977,0,6,40.68058,-73.90702,0,60,1,0,0.72,6,152
47978,0,6,40.69107,-73.92638,0,56,2,1,1.0,1,179
47979,1,7,40.76279,-73.99463,1,15,2,0,0.72,1,139
47980,2,126,40.72201,-73.90822,0,40,1,0,0.72,1,82
47981,0,24,40.66116,-73.96156,1,82,14,0,0.72,1,30
47982,1,26,40.74164,-73.982,1,350,1,0,0.72,9,337
47983,1,2,40.80927,-73.9472,1,99,2,0,0.72,1,189
47984,0,21,40.69184,-73.90924,0,99,3,0,0.72,2,150
47985,1,2,40.82165,-73.95423,0,48,1,1,1.0,4,128
47986,0,16,40.68258,-73.97771,1,100,5,0,0.72,1,8
47987,1,9,40.71554,-73.9982,1,146,4,0,0.72,1,36
47988,0,12,40.71797,-73.94948,0,150,3,0,0.72,1,344
47989,1,2,40.81761,-73.94434,0,80,1,1,1.0,1,86
47990,0,111,40.64137,-73.98654,1,67,1,1,1.0,1,49
47991,1,68,40.73708,-73.98826,1,180,3,0,0.72,1,4
47992,1,7,40.76577,-73.98482,1,269,3,0,0.72,1,329
47993,1,7,40.76769,-73.99129,0,110,30,0,0.72,1,105
47994,1,8,40.78635,-73.97636,1,279,5,2,2.0,1,346
47995,1,1,40.74188,-73.98419,1,650,3,0,0.72,1,337
47996,1,27,40.72088,-74.00318,1,150,30,0,0.72,1,32
47997,0,12,40.71432,-73.94805,0,48,7,1,1.0,1,13
47998,2,106,40.59125,-73.79683,1,129,2,1,1.0,1,362
47999,0,54,40.65394,-73.92777,1,150,6,0,0.72,1,62
48000,1,1,40.75258,-73.97111,0,134,30,0,0.72,12,365
48001,0,15,40.66801,-73.94863,0,50,2,0,0.72,1,29
48002,1,64,40.7223,-73.99508,1,225,7,1,1.0,1,76
48003,1,1,40.75747,-73.96892,1,125,7,0,0.72,1,34
48004,0,12,40.71808,-73.94261,0,44,5,1,1.0,2,40
48005,0,79,40.65625,-74.0038,0,75,2,1,1.0,2,311
48006,1,43,40.70328,-74.01099,1,180,2,2,2.0,1,295
48007,1,8,40.7836,-73.97511,1,135,30,0,0.72,1,44
48008,0,20,40.72803,-73.95557,1,180,3,0,0.72,2,262
48009,1,43,40.70534,-74.00631,1,180,30,0,0.72,1,333
48010,1,9,40.71688,-73.9904,0,125,31,0,0.72,1,179
48011,0,22,40.64235,-73.95227,0,50,2,1,1.0,1,7
48012,1,14,40.74169,-73.99723,1,240,2,0,0.72,1,6
48013,0,97,40.70089,-73.98253,0,75,1,0,0.72,1,7
48014,4,188,40.82093,-73.91279,1,125,2,0,0.72,1,207
48015,1,7,40.76496,-73.98928,1,244,3,0,0.72,1,167
48016,0,12,40.71096,-73.96575,0,95,2,0,0.72,5,211
48017,0,12,40.71259,-73.96669,0,95,2,0,0.72,5,193
48018,0,12,40.71129,-73.96555,0,90,2,0,0.72,5,211
48019,1,23,40.71467,-73.98985,1,209,3,0,0.72,2,5
48020,0,12,40.7122,-73.96667,0,90,2,0,0.72,5,211
48021,2,25,40.75255,-73.93324,0,149,1,0,0.72,8,316
48022,2,103,40.75888,-73.87889,1,120,1,0,0.72,1,264
48023,1,1,40.75669,-73.96848,0,100,2,0,0.72,1,89
48024,1,132,40.73221,-73.97941,0,77,21,2,2.0,1,321
48025,2,37,40.76987,-73.80451,0,48,1,3,3.0,2,166
48026,2,25,40.753,-73.93485,0,99,1,0,0.72,8,319
48027,0,21,40.69975,-73.91202,1,150,1,0,0.72,1,41
48028,2,37,40.76986,-73.80515,0,49,1,2,2.0,2,168
48029,4,134,40.91306,-73.89389,0,40,1,1,1.0,3,175
48030,2,155,40.72124,-73.80072,1,68,2,2,2.0,1,43
48031,0,6,40.6838,-73.92854,0,75,1,7,7.0,1,326
48032,1,14,40.74438,-73.997,1,250,5,0,0.72,1,60
48033,4,134,40.91167,-73.89566,0,40,1,1,1.0,3,174
48034,2,103,40.75755,-73.88199,0,50,1,3,3.0,3,359
48035,2,25,40.75368,-73.93298,0,159,1,0,0.72,8,318
48036,0,117,40.62351,-73.95509,0,120,1,2,2.0,3,330
48037,1,19,40.72338,-73.9851,1,180,3,0,0.72,1,17
48038,0,6,40.68996,-73.92669,0,55,3,0,0.72,1,84
48039,0,82,40.57759,-73.96218,0,75,1,2,2.0,2,353
48040,1,28,40.78189,-73.9455,0,69,3,0,0.72,9,30
48041,1,7,40.76557,-73.9909,0,185,4,1,1.0,1,50
48042,1,2,40.81842,-73.9391,0,42,2,0,0.72,2,14
48043,1,77,40.71206,-74.00999,1,6500,180,0,0.72,1,365
48044,0,79,40.65989,-73.99336,0,42,3,0,0.72,1,24
48045,1,23,40.71895,-73.98813,1,99,2,1,1.0,1,333
48046,1,5,40.7472,-73.97337,1,229,1,0,0.72,1,176
48047,1,23,40.71276,-73.98488,1,200,2,0,0.72,1,361
48048,1,14,40.74638,-73.99094,1,125,30,0,0.72,2,245
48049,0,21,40.69057,-73.90671,0,50,2,1,1.0,1,15
48050,1,14,40.73971,-73.99611,1,1050,2,0,0.72,1,365
48051,0,12,40.71537,-73.94601,1,385,2,0,0.72,1,80
48052,0,20,40.72779,-73.94081,0,99,6,0,0.72,2,54
48053,0,21,40.70187,-73.92389,0,50,1,1,1.0,2,11
48054,1,2,40.82625,-73.94791,0,75,4,0,0.72,1,113
48055,0,12,40.7144,-73.95757,1,155,1,2,2.0,1,88
48056,2,31,40.74367,-73.91247,0,90,1,0,0.72,1,179
48057,1,11,40.73669,-74.001,1,300,2,1,1.0,1,28
48058,0,6,40.68932,-73.93494,1,115,7,0,0.72,1,79
48059,0,6,40.68899,-73.94988,1,210,5,0,0.72,1,80
48060,2,49,40.78316,-73.91804,0,70,5,0,0.72,1,30
48061,0,21,40.69599,-73.93154,1,172,1,0,0.72,1,88
48062,0,12,40.70835,-73.95368,1,270,2,1,1.0,1,308
48063,2,44,40.70869,-73.90835,0,80,1,0,0.72,1,72
48064,2,25,40.74575,-73.9449,0,79,1,0,0.72,2,346
48065,0,70,40.66802,-73.88724,0,75,2,0,0.72,4,90
48066,0,21,40.69859,-73.91398,1,250,7,0,0.72,1,32
48067,1,23,40.71968,-73.98453,0,120,1,0,0.72,1,352
48068,4,136,40.85247,-73.86418,1,60,4,2,2.0,1,194
48069,2,56,40.76621,-73.92274,0,100,2,0,0.72,2,357
48070,1,53,40.71878,-73.99808,1,202,1,0,0.72,1,23
48071,1,2,40.80199,-73.95779,0,90,2,1,1.0,3,46
48072,1,23,40.72285,-73.98895,0,75,3,0,0.72,1,21
48073,0,12,40.71483,-73.95243,1,110,5,0,0.72,1,303
48074,0,22,40.65205,-73.96311,0,50,1,0,0.72,1,265
48075,4,181,40.86143,-73.84573,1,79,2,1,1.0,2,354
48076,0,12,40.71814,-73.95041,0,109,1,0,0.72,3,304
48077,0,6,40.68323,-73.94694,0,170,2,0,0.72,1,164
48078,1,2,40.82682,-73.95157,0,70,2,0,0.72,2,312
48079,0,84,40.67877,-73.86722,0,68,2,0,0.72,2,315
48080,1,27,40.7206,-74.00023,1,1308,2,0,0.72,1,179
48081,1,60,40.71155,-73.99712,0,70,3,0,0.72,1,62
48082,1,2,40.8233,-73.95122,1,125,3,0,0.72,2,326
48083,1,4,40.7982,-73.94422,2,65,1,2,2.0,2,170
48084,1,43,40.70411,-74.00909,1,255,1,0,0.72,1,9
48085,1,2,40.80446,-73.9455,1,320,1,0,0.72,1,322
48086,2,129,40.69855,-73.85279,0,130,1,0,0.72,1,89
48087,2,25,40.75258,-73.93475,0,119,1,0,0.72,8,333
48088,0,111,40.64018,-73.99157,0,50,2,1,1.0,1,25
48089,1,28,40.76943,-73.95608,1,165,1,1,1.0,1,5
48090,0,20,40.72923,-73.95693,0,75,2,0,0.72,1,73
48091,1,30,40.84638,-73.93846,0,46,2,0,0.72,1,121
48092,1,7,40.76725,-73.98669,2,70,1,3,3.0,6,24
48093,2,56,40.77472,-73.92825,0,75,3,0,0.72,1,43
48094,1,7,40.76843,-73.9894,0,147,2,1,1.0,1,27
48095,1,28,40.77324,-73.95969,2,69,1,0,0.72,1,164
48096,0,12,40.71527,-73.93852,1,299,3,2,2.0,1,178
48097,1,23,40.71755,-73.98967,1,164,1,1,1.0,1,163
48098,0,21,40.69069,-73.90836,0,55,3,0,0.72,2,23
48099,0,20,40.73395,-73.9538,0,85,1,0,0.72,1,341
48100,0,21,40.69324,-73.9094,0,37,29,0,0.72,1,340
48101,0,6,40.69198,-73.96008,1,95,2,0,0.72,1,5
48102,4,142,40.84218,-73.90969,1,390,2,0,0.72,2,348
48103,0,70,40.67451,-73.88806,1,100,3,0,0.72,2,112
48104,1,5,40.74605,-73.9773,0,80,1,1,1.0,1,2
48105,1,5,40.74666,-73.97358,1,185,1,0,0.72,1,192
48106,0,21,40.69845,-73.93591,1,148,1,0,0.72,2,349
48107,1,4,40.79446,-73.94455,1,170,1,1,1.0,1,20
48108,1,19,40.73034,-73.98725,1,197,1,0,0.72,1,33
48109,2,46,40.68588,-73.77823,0,69,3,0,0.72,2,365
48110,0,15,40.67497,-73.94973,1,97,1,0,0.72,1,63
48111,4,142,40.84037,-73.8998,0,122,1,0,0.72,2,166
48112,1,7,40.76437,-73.99044,1,560,1,0,0.72,1,32
48113,1,2,40.80618,-73.94587,1,315,1,0,0.72,1,5
48114,1,2,40.80629,-73.95001,1,222,6,0,0.72,1,18
48115,1,26,40.74413,-73.97993,0,90,2,0,0.72,1,17
48116,1,132,40.73143,-73.97549,2,56,1,0,0.72,1,3
48117,3,179,40.61674,-74.10169,1,175,1,0,0.72,1,350
48118,1,14,40.7469,-73.99038,1,350,3,3,3.0,1,345
48119,1,8,40.77574,-73.98917,1,583,30,0,0.72,6,343
48120,1,52,40.72897,-74.00167,1,200,30,0,0.72,1,363
48121,1,4,40.80605,-73.94208,1,175,1,1,1.0,1,307
48122,0,21,40.69485,-73.92759,0,69,1,1,1.0,6,103
48123,2,121,40.69784,-73.89427,1,125,7,0,0.72,1,39
48124,0,15,40.6756,-73.95644,1,85,4,0,0.72,1,50
48125,0,38,40.686,-73.98794,1,190,1,0,0.72,1,148
48126,2,37,40.75406,-73.80613,2,25,1,1,1.0,3,86
48127,2,178,40.66992,-73.74518,0,34,1,3,3.0,1,70
48128,0,84,40.67814,-73.89286,1,150,1,0,0.72,1,9
48129,2,37,40.75181,-73.81356,0,55,1,0,0.72,7,79
48130,2,37,40.76393,-73.80895,0,42,1,0,0.72,7,4
48131,1,28,40.76059,-73.9616,2,209,3,0,0.72,1,30
48132,1,1,40.7572,-73.96464,1,179,30,0,0.72,1,242
48133,1,52,40.72785,-74.00145,1,300,4,0,0.72,1,336
48134,1,26,40.73835,-73.98121,0,150,2,0,0.72,1,31
48135,1,4,40.8019,-73.93829,1,100,14,0,0.72,1,52
48136,0,21,40.6949,-73.90954,0,45,1,1,1.0,1,30
48137,1,52,40.73486,-73.99843,1,350,1,0,0.72,1,363
48138,1,8,40.78627,-73.97995,1,149,1,1,1.0,1,189
48139,1,52,40.728,-74.00032,0,99,1,0,0.72,10,226
48140,2,56,40.76686,-73.9239,0,100,30,0,0.72,1,328
48141,0,21,40.69617,-73.92588,2,39,1,0,0.72,6,28
48142,0,16,40.67918,-73.97659,0,49,24,0,0.72,1,44
48143,1,7,40.75957,-73.99535,0,129,3,0,0.72,1,5
48144,1,8,40.78935,-73.97389,1,180,30,0,0.72,9,311
48145,0,12,40.72045,-73.96313,1,150,90,0,0.72,1,91
48146,4,133,40.8349,-73.85259,0,40,3,1,1.0,1,68
48147,1,27,40.72427,-73.99849,1,89,1,0,0.72,8,71
48148,1,14,40.75073,-73.99549,0,300,1,0,0.72,1,365
48149,2,39,40.74608,-73.92179,0,59,7,0,0.72,1,0
48150,1,11,40.73635,-74.00223,1,89,1,0,0.72,8,72
48151,1,11,40.73295,-74.00365,1,89,1,0,0.72,8,72
48152,2,56,40.76769,-73.91994,1,99,2,0,0.72,1,94
48153,0,67,40.60829,-73.97009,1,150,3,0,0.72,1,172
48154,4,134,40.90527,-73.89707,1,150,30,0,0.72,1,89
48155,1,8,40.79098,-73.97384,1,150,30,0,0.72,9,343
48156,0,21,40.69191,-73.90807,0,80,3,0,0.72,2,13
48157,0,13,40.69101,-73.97197,1,250,2,0,0.72,1,46
48158,1,14,40.75095,-73.99542,1,185,3,1,1.0,1,7
48159,1,7,40.75871,-73.99659,1,250,1,0,0.72,1,8
48160,0,24,40.65633,-73.95722,1,145,4,0,0.72,1,41
48161,1,8,40.77568,-73.98019,1,170,4,0,0.72,1,30
48162,0,6,40.6924,-73.95927,0,51,1,2,2.0,1,23
48163,0,12,40.71268,-73.95855,0,90,2,0,0.72,1,347
48164,1,30,40.85269,-73.93616,0,80,1,1,1.0,1,68
48165,0,117,40.62486,-73.95458,0,80,1,0,0.72,3,330
48166,1,2,40.80624,-73.9502,0,90,1,1,1.0,3,179
48167,0,12,40.70982,-73.95831,0,55,1,0,0.72,1,2
48168,1,2,40.80079,-73.95783,0,85,2,0,0.72,3,11
48169,1,14,40.75223,-74.00816,1,300,2,0,0.72,1,168
48170,1,14,40.75218,-74.00241,1,550,4,0,0.72,1,34
48171,4,171,40.85234,-73.82969,1,55,7,0,0.72,1,179
48172,0,12,40.70612,-73.95549,1,99,1,0,0.72,1,297
48173,0,6,40.6887,-73.93982,0,50,1,1,1.0,1,27
48174,1,30,40.84773,-73.94015,0,60,2,0,0.72,1,343
48175,1,28,40.78269,-73.95452,0,85,2,0,0.72,1,30
48176,0,111,40.64531,-73.99757,0,45,2,0,0.72,3,139
48177,1,27,40.72552,-74.00101,1,240,2,0,0.72,1,90
48178,2,124,40.68978,-73.81468,1,150,3,0,0.72,1,179
48179,1,11,40.73564,-74.00997,1,229,2,0,0.72,1,10
48180,1,28,40.77247,-73.95792,1,200,2,0,0.72,1,47
48181,0,12,40.71731,-73.94907,0,135,1,2,2.0,3,353
48182,1,2,40.81851,-73.9567,2,75,1,0,0.72,2,34
48183,2,81,40.7479,-73.87496,0,115,1,0,0.72,2,170
48184,0,12,40.71632,-73.94295,1,595,2,0,0.72,3,340
48185,2,155,40.71572,-73.78204,1,280,1,0,0.72,1,330
48186,1,27,40.72548,-74.0021,0,200,1,1,1.0,1,203
48187,0,15,40.67333,-73.91614,0,150,1,0,0.72,1,177
48188,0,15,40.67122,-73.94093,0,75,2,2,2.0,1,89
48189,1,7,40.75584,-73.99304,1,175,1,0,0.72,2,270
48190,0,79,40.64534,-74.01992,1,200,2,0,0.72,1,322
48191,2,25,40.74812,-73.93875,1,180,1,1,1.0,1,334
48192,0,29,40.68077,-73.97489,1,250,1,0,0.72,2,175
48193,0,21,40.70795,-73.92039,1,250,1,0,0.72,1,188
48194,1,52,40.72968,-74.00195,1,157,3,1,1.0,1,169
48195,1,23,40.71989,-73.98459,1,198,3,0,0.72,1,5
48196,1,2,40.82601,-73.93795,0,60,3,0,0.72,1,229
48197,2,81,40.746,-73.87506,0,78,14,0,0.72,1,0
48198,1,23,40.71877,-73.99055,1,320,4,0,0.72,1,160
48199,2,124,40.6984,-73.84921,0,50,1,0,0.72,1,308
48200,1,7,40.76116,-73.99031,1,250,3,0,0.72,1,259
48201,1,132,40.73549,-73.97707,1,250,20,0,0.72,1,30
48202,0,6,40.68605,-73.92436,1,110,2,0,0.72,1,182
48203,1,26,40.74133,-73.97706,1,130,30,1,1.0,1,54
48204,0,6,40.68444,-73.95547,0,35,30,0,0.72,1,43
48205,1,4,40.78774,-73.94627,0,73,180,0,0.72,1,0
48206,1,7,40.76658,-73.98566,2,69,1,0,0.72,6,23
48207,2,83,40.75077,-73.8702,1,67,2,0,0.72,3,134
48208,1,30,40.85453,-73.93562,1,300,4,0,0.72,1,319
48209,1,7,40.76802,-73.98721,2,69,1,1,1.0,6,24
48210,1,7,40.76054,-73.99936,0,150,2,0,0.72,1,11
48211,1,7,40.7664,-73.98586,2,69,1,1,1.0,6,24
48212,0,22,40.646,-73.95455,0,85,7,0,0.72,2,176
48213,1,7,40.76824,-73.98538,2,69,1,0,0.72,6,19
48214,1,7,40.76759,-73.98697,2,69,1,1,1.0,6,24
48215,2,152,40.67136,-73.76248,1,95,2,0,0.72,1,81
48216,0,0,40.63676,-73.97448,0,54,7,0,0.72,2,225
48217,1,28,40.77352,-73.94693,1,150,30,0,0.72,1,66
48218,0,21,40.6938,-73.9091,0,39,15,0,0.72,1,354
48219,0,21,40.70269,-73.92833,0,45,7,0,0.72,1,10
48220,1,2,40.81427,-73.95141,1,150,2,0,0.72,1,40
48221,0,20,40.73201,-73.95299,0,85,1,0,0.72,2,83
48222,0,12,40.7154,-73.95438,0,70,5,1,1.0,1,7
48223,2,62,40.59087,-73.81143,1,139,1,0,0.72,3,166
48224,0,12,40.71413,-73.95685,1,250,5,0,0.72,1,209
48225,1,2,40.81121,-73.94124,1,132,2,0,0.72,1,199
48226,1,30,40.84366,-73.94018,1,195,5,0,0.72,1,270
48227,1,77,40.71888,-74.00431,0,500,5,0,0.72,1,252
48228,2,62,40.58947,-73.81435,1,150,1,5,5.0,1,79
48229,4,59,40.87997,-73.90135,0,100,1,0,0.72,1,115
48230,2,129,40.69658,-73.85615,0,50,1,2,2.0,1,359
48231,0,21,40.70567,-73.92359,0,70,2,0,0.72,1,5
48232,1,7,40.76687,-73.98644,0,561,1,0,0.72,1,364
48233,2,49,40.77333,-73.9071,1,200,4,0,0.72,1,117
48234,2,39,40.73769,-73.92441,0,60,28,0,0.72,1,330
48235,1,7,40.76141,-73.99213,1,209,1,1,1.0,2,32
48236,2,44,40.70657,-73.90448,1,55,20,0,0.72,1,28
48237,2,62,40.58681,-73.8128,1,159,1,0,0.72,4,166
48238,1,19,40.72595,-73.98971,1,220,15,0,0.72,1,61
48239,0,15,40.67331,-73.93212,0,115,1,0,0.72,1,58
48240,0,13,40.6853,-73.9722,1,220,2,0,0.72,1,3
48241,2,201,40.71309,-73.77171,1,99,1,0,0.72,1,139
48242,0,21,40.68936,-73.90879,0,75,1,0,0.72,1,175
48243,1,27,40.72403,-73.997,1,250,2,0,0.72,1,247
48244,0,6,40.68795,-73.9374,0,65,1,1,1.0,1,335
48245,1,43,40.704,-74.00646,0,90,24,0,0.72,1,362
48246,1,19,40.72833,-73.98482,1,250,3,0,0.72,1,220
48247,0,29,40.68017,-73.97352,1,250,1,0,0.72,2,158
48248,0,15,40.66997,-73.92696,0,38,2,0,0.72,1,179
48249,2,103,40.75899,-73.85605,0,65,2,0,0.72,1,176
48250,1,7,40.76062,-73.99349,1,209,1,0,0.72,2,112
48251,0,54,40.64431,-73.94867,1,200,3,1,1.0,4,357
48252,1,7,40.75402,-73.99318,1,75,1,4,4.0,1,98
48253,2,44,40.70062,-73.90796,2,35,1,0,0.72,1,72
48254,3,216,40.59436,-74.16345,0,50,30,0,0.72,3,179
48255,3,216,40.59475,-74.1637,0,50,30,0,0.72,3,364
48256,2,25,40.74693,-73.94175,1,150,5,0,0.72,1,15
48257,0,24,40.65694,-73.95374,0,33,7,0,0.72,1,159
48258,0,15,40.66929,-73.96222,0,46,2,0,0.72,1,136
48259,0,12,40.70671,-73.95076,0,65,7,0,0.72,1,210
48260,1,4,40.80208,-73.94415,1,250,17,0,0.72,1,46
48261,1,2,40.80637,-73.94282,1,100,2,0,0.72,1,11
48262,1,19,40.72567,-73.98635,1,225,3,0,0.72,1,231
48263,0,73,40.58713,-73.95349,0,89,2,0,0.72,1,59
48264,1,7,40.76066,-73.99011,1,134,1,0,0.72,1,0
48265,1,2,40.81922,-73.95287,0,50,7,0,0.72,2,53
48266,1,2,40.82808,-73.94126,0,45,3,0,0.72,1,10
48267,2,103,40.75815,-73.88323,0,55,1,2,2.0,3,358
48268,1,4,40.78586,-73.94475,1,199,3,3,3.0,1,349
48269,2,106,40.59389,-73.7906,1,90,1,0,0.72,1,39
48270,1,9,40.71368,-73.99635,0,98,1,0,0.72,4,87
48271,1,30,40.85488,-73.93194,1,125,2,0,0.72,1,2
48272,1,23,40.72007,-73.98873,1,179,10,0,0.72,1,313
48273,1,23,40.71752,-73.99147,0,260,2,0,0.72,1,23
48274,0,79,40.66294,-73.99146,1,250,3,0,0.72,1,85
48275,1,8,40.78331,-73.9747,1,115,30,0,0.72,1,103
48276,2,62,40.58967,-73.81351,1,129,1,0,0.72,3,172
48277,2,46,40.67606,-73.78288,1,250,1,0,0.72,4,90
48278,2,81,40.7348,-73.86906,1,199,2,0,0.72,1,157
48279,1,30,40.85342,-73.93714,1,99,3,0,0.72,1,34
48280,1,68,40.73275,-73.98242,1,125,30,0,0.72,1,119
48281,2,62,40.58818,-73.81302,1,139,1,1,1.0,4,171
48282,4,120,40.84443,-73.78497,1,1000,1,0,0.72,4,90
48283,0,21,40.6986,-73.91914,0,95,2,1,1.0,2,65
48284,0,22,40.65296,-73.95724,1,90,4,1,1.0,1,14
48285,1,45,40.80739,-73.96068,1,150,2,0,0.72,1,33
48286,1,19,40.73061,-73.98409,1,215,2,0,0.72,1,109
48287,1,8,40.76836,-73.98419,1,245,1,0,0.72,1,287
48288,1,2,40.81795,-73.94099,0,100,2,0,0.72,1,15
48289,1,9,40.71387,-73.99427,1,155,5,0,0.72,1,165
48290,0,3,40.6898,-73.96731,1,122,4,1,1.0,1,31
48291,0,111,40.64493,-73.99597,2,35,1,0,0.72,4,362
48292,0,21,40.69206,-73.92282,1,80,1,0,0.72,2,13
48293,2,184,40.59309,-73.77958,0,65,1,2,2.0,1,363
48294,0,111,40.6466,-73.99751,0,45,1,0,0.72,3,151
48295,0,111,40.64452,-73.99699,0,45,1,0,0.72,3,179
48296,1,7,40.75732,-73.99312,1,229,2,0,0.72,2,335
48297,2,25,40.74717,-73.94254,1,200,1,0,0.72,7,5
48298,1,4,40.80128,-73.93991,0,78,1,0,0.72,2,13
48299,0,21,40.69953,-73.92154,1,110,1,1,1.0,2,353
48300,0,21,40.69987,-73.92203,1,135,1,0,0.72,2,331
48301,1,14,40.74531,-73.99454,0,999,30,0,0.72,1,270
48302,0,13,40.68781,-73.98012,2,200,1,0,0.72,1,9
48303,0,12,40.70957,-73.94995,1,50,28,0,0.72,1,274
48304,1,7,40.75533,-73.99866,1,2999,30,0,0.72,1,222
48305,1,28,40.78132,-73.95262,1,1999,30,0,0.72,1,270
48306,1,8,40.7988,-73.97277,0,200,3,0,0.72,1,114
48307,2,63,40.71716,-73.83452,0,50,4,0,0.72,5,55
48308,1,8,40.77649,-73.988,0,195,1,1,1.0,1,36
48309,1,23,40.71197,-73.99019,0,70,1,1,1.0,1,50
48310,4,120,40.84295,-73.78433,1,600,1,0,0.72,4,44
48311,0,21,40.701,-73.9243,1,150,2,0,0.72,2,331
48312,4,204,40.88116,-73.86547,2,25,90,0,0.72,1,190
48313,1,1,40.76358,-73.97825,1,180,1,0,0.72,1,57
48314,0,38,40.68784,-73.98579,0,80,20,0,0.72,1,40
48315,0,6,40.69265,-73.93201,0,35,9,0,0.72,1,179
48316,0,21,40.69048,-73.92258,0,55,1,0,0.72,2,276
